taxa,PC1,PC2,PC3
6B06-1121,28.4834880433032,-5.04892269345425,-5.65861793965275
6B06-1397,31.5057985040359,-2.38345692794714,-4.16380351340202
6B06-1518,30.3662842708728,-2.97960543354229,-4.95960332300841
6B06-1387,24.4153958338484,-2.69688619961206,1.00455489103106
6B06-1416,28.9819632533973,-3.02435979681766,-1.9196816241295
6B06-1174,31.3861718930561,-2.59600197593706,-3.29053472086533
6B06-1336,29.5494799319121,-3.04364424793838,-3.81630732744442
6B06-1168,29.5066357406256,-3.14379093346386,-4.33935861108883
6B06-1523,27.2244425630502,-2.59773816959472,-2.96433049121825
6B06-1245,29.2364031025539,-2.54172464927685,-3.18695563514151
6B06-1250,30.9575280236146,-2.44266137693772,-3.48635553719348
6B06-1427,28.4358440712406,-2.62331143938941,-1.38021037581046
6B06-1400,28.9156489155223,-2.01199158996145,-0.663605216814464
6B06-1188,29.9638614935763,-3.134495876067,-5.03916720101604
2B06-0920,-24.88461941582,-2.97089122914454,-7.2515010811677
2B06-0929,-26.0957768349388,-0.377970432233114,-3.65711715618388
2B06-0931,-25.6507228745056,-2.02582435308758,-5.87222740743853
2B06-0933,-25.2722903675022,-0.727553801587102,-4.45766675161201
2B06-0996,-24.8536595515794,-1.52728054464587,-6.42616256219432
2B06-1000,-24.6850606830393,-2.07541642553426,-6.42927617172125
2B06-1001,-25.8183710260397,-1.73714619867914,-5.95249706057187
2B06-1021,-24.6559265881026,-2.50394613539819,-6.56044073346806
2B06-1044,-24.602078804158,-1.28346433809783,-4.17904904174159
2B06-1105,-25.839885456013,-1.80105578015839,-4.71792155193653
2B06-1112,-24.4103435449879,-4.84943299357335,-5.15248611810256
2B06-1128,-22.1264320646403,-1.0701372212167,-5.17631625731407
2B06-1137,-26.2138975366694,-2.35172133757321,-6.47459858307874
2B06-1139,-25.9089262193091,-1.00457186851249,-6.16738933095711
2B06-1142,-26.1289788269846,-0.666886255394556,-4.40838424073795
2B06-1143,-25.0401039587641,-2.96853489760016,-4.3614096596368
2B06-1144,-25.2805528336699,-0.248616698288789,-4.65449249167825
2B06-1145,-25.7549820926481,-2.36326536642033,-6.31867453899363
2B06-1146,-26.3552049803177,-0.409319281180066,-5.61700147545626
2B06-1147,-26.2023032389551,-2.92549150751934,-4.79701450890861
2B06-1151,-25.0302085885582,-4.7215725648153,-5.08505923199673
2B06-1153,-24.5600051150586,-2.05154693764393,-5.0307715252856
2B06-1157,-22.605999381995,-11.0783015519733,-1.2168362737091
2B06-1163,-24.7073089455818,-3.42034930673109,-4.30166452142229
2B06-1173,-24.8237323935064,-0.991041983649766,-6.30095531191282
2B06-1175,-26.037912352861,-1.78309648968689,-6.18700332387784
2B06-1176,-24.5307893328767,-0.357175692102869,-7.04460137182943
2B06-1206,-25.7717782596065,-2.14441931419995,-5.98480864657597
2B06-1238,-25.3471051625713,-3.20601989677188,-5.30190802712763
2B06-1252,-24.3424537557661,-0.126964792037864,-6.28794344705717
2B06-1277,-24.2563812992372,-8.85253629182911,-4.34253463111376
2B06-1278,-24.3737404614412,-8.5429806163461,-3.6587715179805
ND27327,-3.24498911847282,5.43937710510595,5.48097687858538
ND27328,-9.3326338429915,15.4762622694945,-2.50505343569086
ND27329,-8.0814809068449,14.7422519661556,-4.36565002170056
ND27330,-7.28581074388738,15.5848924837891,-5.4079464035659
ND27331,-7.04991946495526,20.7776537877046,-3.39973753139973
ND27332,-7.29038360888971,20.8646787575897,-2.86346841234069
ND27333,-7.63977262972462,19.2168694270252,-2.35448794665915
ND27334,-6.48022743709638,18.7098681905377,-1.46154508559643
ND27335,-6.39080556186766,21.531932495203,-2.67084862969475
ND27336,-6.67332523699315,20.6759021672611,-5.34846970698615
ND27337,-7.62720485668517,20.7899450160727,-2.82902995095729
ND27338,-7.47525963566764,19.9709209813799,-1.70138241996327
ND27339,-8.3486295578343,21.2134475687553,-4.8074530960908
ND27340,-8.18481277519014,18.1065356893225,-1.75511091096733
ND27341,-8.76614690115785,21.8507609067192,-2.56134602519352
ND27342,-6.7682434800327,19.2723509464624,-1.80642752677062
ND27343,-8.67578446143897,19.0446913446102,-3.08352962955478
ND27344,-6.94553653586277,21.4084474360974,-3.71649579044956
ND27345,-11.9595418735781,24.075367751087,-2.80265707349814
ND27346,-10.7773093914951,23.7585654874317,-4.70934595036144
ND27347,-10.1500590488837,19.7035036762471,-1.45064304955475
ND27348,-10.3797000486783,21.2848375598712,-2.3007722890445
ND27349,-12.4684696136757,18.928404570327,-3.22897026876086
ND27350,-12.2574313548153,24.0173533864016,-3.14146862470687
ND27351,-9.2443020775287,22.3128889065031,-3.47730144076282
ND27352,-8.83097920384761,22.8203329504797,-3.49200878139636
ND27353,-10.363611030707,23.7483556388154,-3.91850309051618
ND27354,-12.0667101944369,20.2215733569812,-4.73207680983914
ND27355,-12.2672871307188,19.901315440048,-3.61075132998743
ND27356,-13.2323204324685,19.8249974603842,-3.74498453361922
ND27357,-10.928667772536,21.7720236991317,-5.04727652221202
ND27358,-10.9062722501738,20.7181648062329,-5.50940517704088
ND27359,-10.244475804759,19.9874686785895,-2.72985456853123
ND27360,-8.87007228377695,19.6075732353217,-3.09897209797645
ND27361,-10.0645299184453,24.2695150903204,-3.56699300793624
ND27362,-8.64484598264024,22.4516413685794,-2.1513406299214
ND27363,-6.05257010223067,12.3501821343189,4.05329619965196
ND27364,-6.36604436302085,16.4043779807264,1.45459372248181
ND27365,-16.0397831433099,2.46552093682751,0.667648200916895
ND27366,-16.988452436173,8.32029410295944,-0.572282480667797
ND27367,-14.2177133695397,6.32337544022014,0.0700943954663745
ND27368,-6.58115678764964,23.428719031946,-3.11643351238978
ND27369,-11.9216406736326,19.406898056271,-2.8180665828584
ND27370,-6.78720146879819,19.7992158977082,-0.506555430743883
ND27371,-9.5777717509322,23.0283823460637,-1.6852680265216
ND27372,-7.38564222351324,25.4715101130305,-1.4552131672226
ND27373,-11.2848560657203,26.3846406290691,-4.27663090206775
ND27374,-11.020939464367,26.0601768214957,-4.24371600916686
ND27375,-10.4008785792108,25.826658457677,-2.77189766720721
ND27376,-9.4461561794696,25.0688822353174,-3.88764364894964
ND27377,-10.4407612961175,25.5024561467396,-4.67120452776838
ND27378,-10.5455658052964,25.4763280547286,-4.95529919783466
ND27379,-7.83252419852232,26.4301066529837,-3.31815376091066
ND27380,-8.17917491596943,25.8421822190798,-4.21041087552712
ND27381,-11.8462670977217,26.5638803894962,-2.24760038579042
ND27382,-9.57906614184218,23.5399434681061,-2.02820624011214
ND27383,-7.32164276843901,24.2127252897119,-2.3134260793735
ND27384,-7.27583596230909,22.076125073049,-1.32737143309122
ND27385,-7.26572599023485,22.2169325926034,-1.55715136160496
ND27386,-8.04512379638467,21.6638508445456,-0.805774976770601
ND27387,-6.84755556571517,24.0573774417698,-3.72345163628605
ND27388,-5.02831536173837,24.3359860997763,-4.89992794745937
ND27389,-5.18747042979699,24.2586623038916,-4.04166708011734
ND27390,-8.52417698980154,23.580057128714,-3.82142546501762
ND27391,-8.64173655870709,24.5611209286835,-2.96393123875611
ND27392,-11.7359749597711,24.2339022318989,-2.13266598097669
ND27393,-9.07909940368885,25.0385755030568,-1.39946411360439
ND27394,-8.88487930096496,25.3642659203619,-1.898544803491
ND27395,-11.015463399553,25.2216920497197,-5.66073059892704
ND27396,-8.94719945855704,25.132821049466,-5.30013536170998
ND27397,-8.34209000647029,25.8736689485798,-5.16095611672943
ND27398,-5.04871756520308,24.8020943364362,-5.93460632332994
ND27399,-5.59121587224335,23.5466707104608,-6.20999006722189
ND27400,-6.97503513545903,24.8349468832931,-6.84935940026544
ND27401,-8.37643823576012,24.9189287678681,-7.08585426184112
ND27402,-7.01206178879808,23.9234257937788,-6.69101922479469
ND27403,-9.27100834585385,24.1652258560186,-6.20232251456041
ND27404,-9.12295962723737,24.5977992907632,-6.1217698629391
ND27405,-9.7954450978929,23.6541163910593,-2.557908534146
ND27406,-7.8610449347187,24.1740386039764,-1.52362667699821
ND27407,-6.31287564631633,23.7615364907827,-1.13882962557545
ND27408,-6.90620632393442,23.3051559640329,0.152252112367239
ND27409,-9.05560070405432,23.6220544543873,-1.74374591241653
ND27410,-6.14383448180572,22.9885441659093,-0.204788083079691
ND27411,-6.64284151979582,23.0723695942851,0.114128065849052
ND27412,-9.39802176135574,24.1220185340102,0.0924204104056006
ND27413,-6.49039421413988,22.1655989372151,-0.411306757124103
ND27414,-6.75827942262314,22.6230705515284,-1.07690561874717
ND27415,-6.03839034024607,23.6090192044901,-1.31345406592007
ND27416,-7.35550213250202,21.4521021033516,-6.06575082925305
ND27417,-6.96102873315416,20.5691910101869,-6.42895046094045
ND27418,-8.16267962230933,16.1809587070052,-6.84680469406395
ND27419,-4.67144349688505,20.5782816928212,-5.96586681442296
ND27420,-5.03463251543135,21.644058041282,-7.02156656386288
ND27421,-6.26554198353112,24.9527793209744,-1.73427160881718
ND27422,-9.17700720160625,25.3406001803465,-1.64125506865089
ND24843,25.7168125997056,-0.323351998416439,-0.163812877651142
ND24890,25.2784513402285,-2.42001096909745,-0.580326859151427
ND24906,26.6011577723414,-1.23682033971881,-1.21729492054224
ND24978,27.6849227148607,-0.698397135636676,-3.28290377723423
ND25025,27.4097026406958,-1.29067127133304,-3.2778233550832
ND25030,26.5450689771743,-1.30760215972187,-0.631270828553524
ND25033,28.9041109936851,-3.54939172798906,-0.886797046030099
ND25148,27.3720083877849,-1.82971216878047,-1.76785631424524
ND25151,27.0048495907858,-1.53401035687571,-0.0132789920008366
ND25152,27.5235649190171,-1.37406113763277,-0.51722983877211
ND25153,28.3790766168561,-2.16792780301337,-0.992237675347329
ND25160,26.8947052054288,-2.33726411648216,-2.26795330508943
ND25161,26.4079938325813,-1.48956526602258,-0.709161161004756
ND25163,29.104160455932,-2.58317372643187,-2.79082550671792
ND25165,28.4906458176792,-2.55010706763451,-1.00322903820864
ND25172,27.3466213474697,-1.79330930203128,-0.470359258372463
ND25205,25.2388153701797,-0.511375647170742,-0.395620754606564
ND25208,26.6402197448341,-3.16395320238141,-0.855681663982164
ND25220,25.7337893631712,-1.90402256354721,1.34792366713973
ND25768,24.7505044525396,-0.267362571900858,-0.624422505771618
ND25782,25.9146469937502,-1.34440380876709,-1.6997667923801
ND25786,23.589351818347,-0.342069816586772,1.22952762211805
ND25805,25.364899332924,-1.07778307590134,-1.32431278850327
ND25824,23.2442188922805,-0.00635980480255473,0.833670238632188
ND25825,21.7262619748312,-0.0149515701810387,0.16495791994732
ND25826,22.266026059809,-0.452121177055857,-0.198080896109507
ND25832,22.9969055800808,-0.257973614488485,0.691812499254238
ND25835,23.2451076400333,-0.0258748213600209,1.33235904113074
ND25839,24.5327040308178,0.480741333831138,1.68906532779904
ND25840,21.2976953675523,0.601100133957824,0.809833327641162
ND25843,22.379924688965,0.801259696877056,1.03812147011413
ND25882,24.6347597960237,-0.367282784563897,1.2607328886707
ND25908,23.2755313749503,-1.47446526186851,2.91160349550904
ND25911,19.8421220046648,-0.168650256890385,0.749796788684233
ND25917,23.5617410386623,0.51717041509138,0.596269610366357
ND25949,19.7351701880215,-0.146108387098411,4.09880189267389
ND25966,27.1375527976822,-1.45360139787365,-2.90458701243947
ND25967,26.7872128390023,-1.50654000201885,-2.95055575370007
ND25969,25.0040630830397,-1.01790454658065,-2.44512033035067
ND25970,27.8775439278776,-1.94811920517657,-4.02367134250119
ND25975,27.6458734577538,-1.02011314432812,-0.948987816493204
ND25976,24.4527783406543,-1.43955088207547,-1.35474708990664
ND25977,27.3218626206215,-1.1235294636819,-2.41005404555801
ND25979,28.0443050754495,-0.715456074751188,-2.01676931830202
ND25982,26.2747463928608,-1.69876848814426,0.168412127311991
ND25986,25.8410018088791,-0.750754434923441,-0.68249319112514
ND25988,25.5706468652555,0.249916102753592,-2.31096194711474
ND25989,25.1000008833457,-0.202372912452875,0.339513952894636
ND25996,24.7334566030521,-0.267330678446216,0.184828300414963
ND25998,24.3235740162426,-0.798319627258061,0.0656229366887879
ND25999,23.3651772822789,-0.938719305385164,0.541550490128825
ND26009,23.1457447240163,-1.03145583539298,1.25956851495848
ND26010,22.0663572328623,-0.318323564870638,0.923853587217609
ND26015,22.9984112205389,0.203995025564456,0.0213610073564724
ND26018,26.2978483667261,-1.23259547505788,-0.464583735108019
ND26030,22.0474379418515,-2.70317864254149,2.7456791847497
ND26032,24.1783144302893,-1.40522899161938,0.6583244191951
ND26033,22.8829277999704,-0.716280276118299,0.734338073418143
ND26034,22.3623240112075,-0.566795951479913,-0.0304187458920188
ND26036,23.5686792297092,-2.04005518172167,1.81950204632856
ND26037,23.4887473542687,-1.10203102030733,0.815150713719953
ND26048,20.0270990587063,-1.69310092750252,0.548566829318851
ND26055,22.6358247233835,-0.386394011932245,2.63333098636364
ND26058,25.050117443843,-0.38849352389245,2.29649674016705
ND26062,19.6685880963133,-0.109829596069535,1.69861503607166
ND26085,22.0800975059925,0.776032425519554,1.13712124468828
ND26086,24.8159709924697,0.00769062351198314,0.641057150269113
ND26090,23.446685304651,-1.12050750894916,2.45070384846985
ND26092,22.6745436579438,0.0205102923329023,2.08636128392563
ND26100,25.8542034427976,-2.30418810097504,1.05911135205076
ND26104,24.7975564842925,-0.0868203512404127,2.30398596372864
ND26105,23.3688213333136,-0.506548069635076,2.0937922666397
ND26111,23.5421591483261,-1.2155224718617,1.7809897530311
ND26139,26.0806861341002,-2.63865800762143,0.282303364425844
ND26178,27.28321435862,-0.526055956118518,-1.55863929073802
ND26180,26.8633802844703,0.192077578037414,-1.0376619354678
ND26181,25.101734062288,0.44090830660865,1.5134435724715
ND26205,21.2242017978897,-1.69084074631576,2.2238782651782
ND26208,27.8200218628334,-2.18240347375788,0.994326339151713
ND26212,28.0270740649563,-0.965411824391802,-6.33100890196633
ND26221,16.9313460402261,-0.58108081816644,-2.97369793439524
ND26229,21.4691953295327,-0.431871973737797,1.91902046302157
ND26239,20.8923949194959,-0.093260055901225,1.49372024096827
ND26247,25.6905896148496,-1.04284476576887,-1.05151906955582
ND26249,27.1745788898567,-1.15608194990701,-1.09376475402651
ND26251,23.082272353038,0.31421013866326,-1.50227672537289
ND26252,25.9748949571497,-1.00233373541106,-2.78518920959761
ND26262,7.88926659744008,3.94009871430376,-0.701280820533362
ND26284,25.559856667295,0.665968570183362,1.06152904278821
ND26288,26.9750224225611,0.568449474495594,-3.10635751992746
ND26289,26.9750224225611,0.568449474495594,-3.10635751992746
ND26292,24.4067786602636,-1.61890308655122,-1.48584895447997
ND26300,26.2740738500255,-0.249715547318359,0.638803793846798
ND26303,26.9390619043057,-1.00654734861874,0.960277329723437
MT080005,-23.7511518134609,-0.888013719381242,-3.536537244941
MT080006,-22.189253040723,0.179066189838583,-2.48612037652716
MT080010,-22.1746551429779,0.311555807854814,-2.54997935109764
MT080011,-23.7928609076895,-5.69418512599753,-2.16653576708878
MT080044,-15.756913576602,15.2200937999851,-3.46040239902222
MT080047,-14.9671977782219,16.0077425459461,-2.36529622935396
MT080053,-12.0679484671038,20.5043941909432,-2.64893832168354
MT080055,-14.4380427264113,14.1331784863659,-2.53509187014098
MT080056,-12.3485901005113,19.9379821102528,-2.87754167802281
MT080061,-14.1785344423649,16.8139703846948,-2.73751371312388
MT080077,-23.5208270207366,-10.2022880405182,-0.873303187165561
MT080083,-23.5115468537606,-10.2029423673291,-0.861410804512127
MT080084,-23.4553552672593,-10.1444532589569,-0.812881533507991
MT080085,-23.4807846260606,-10.2548945182813,-0.854102408604865
MT080087,-23.5415609166847,-10.2244436805509,-0.869498641068744
MT080104,30.6785789811964,-1.14770112531545,-4.54049739505048
MT080106,-24.4854622666341,0.552552293510462,-3.98700721773943
MT080107,-25.2151358542404,1.52352721192869,-4.48858320691737
MT080112,-21.3708422030191,-0.771554060673646,-1.73671990306032
MT080113,-16.9051337342833,0.0383561206949936,-0.207000329830389
MT080119,-21.3239288972771,-1.12660587399031,-0.933213657122732
MT080120,-19.8405991484433,2.93225573709155,0.434381090677678
MT080128,-22.6452944519925,3.43725741122484,-4.49833372974468
MT080129,-22.6452944519925,3.43725741122484,-4.49833372974468
MT080142,-18.4926608709673,-5.43427784684212,0.612524465961389
MT080152,-14.1501784034513,12.9793460313786,-3.74194471355145
MT080153,-25.7770677376481,-1.99375678935209,-6.30737674715538
MT080154,-25.465565397842,-1.30817244265403,-6.07382295020329
MT080155,-25.5044259472911,-1.55624619062244,-6.31093522514103
MT080156,-22.5084188412917,1.52585110767187,-4.81161912374903
MT080160,-20.2595801222429,1.58317856116491,-2.39586974920841
MT080161,-21.2826770629597,5.52843657213366,-2.41643212091867
MT080164,-25.2708818304567,-1.01511783687499,-5.45975297449061
MT080165,-26.5550769816694,-2.44229534011741,-5.93460488934268
MT080166,-24.9342621079648,-2.75530396178083,-5.21300338641332
MT080170,-18.896122230978,-5.20731469534489,-0.385528571709602
MT080173,-21.3509009436299,-9.95110070719687,-0.707386598890269
MT080177,-24.2272810247846,3.5195388001847,-3.21277418568004
MT080179,-23.1349766820142,-0.158561218055112,-3.13977036385851
MT080182,-18.1136788066497,0.35835133497464,-2.14266478151619
MT080184,-20.379529186828,-1.5547412513818,-2.62182010404628
MT080189,-22.4977623379636,-3.86321622011725,-2.60435677977198
MT080190,-20.7805538723585,-1.39079352293008,-2.28703881320719
MT080192,-18.4970349033686,-0.369817122420057,-0.251015010643244
MT080193,-18.4869571509721,0.914036696409739,-0.530791052298252
MT080197,-20.0921007795822,-2.71428418501313,-1.74663322938594
MT080198,-20.0921007795822,-2.71428418501313,-1.74663322938594
MT080199,-20.0921007795822,-2.71428418501313,-1.74663322938594
MT080200,-19.9788619815905,-2.63150667665122,-1.73863191466933
MT080203,-20.3446053240635,-3.18253154499205,-1.85967526371026
MT080206,-20.3446053240635,-3.18253154499205,-1.85967526371026
MT080208,-18.7503960984608,-5.35484919213428,2.14838152325337
MT080211,-19.9359087016753,-12.6918508154603,0.21947640638778
MT080217,-20.3446053240635,-3.18253154499205,-1.85967526371026
MT080220,-20.3446053240635,-3.18253154499205,-1.85967526371026
MT080221,-20.3446053240635,-3.18253154499205,-1.85967526371026
MT080230,-19.1415687723924,-7.62534034369912,2.33193856573936
MT080231,-20.192757966326,-15.1385735864613,2.10324689189055
MT080232,-20.9730804376181,-15.4382478564121,2.8454516627825
MT080236,-21.3931637401602,-13.9322119982981,2.04706670743135
MT080238,-22.3279185920484,-10.8493826335803,-0.726091868420125
MT080239,-22.1574796506215,-15.2035540373004,2.1397321270309
MT080243,-21.9355424365835,-0.618819211729546,-4.40631732468602
MT080248,-24.9600355621931,-9.73017722027758,-1.82677355466271
MT080249,-24.9600355621931,-9.73017722027758,-1.82677355466271
MT080254,-18.2565745721038,1.11361388208443,-1.49089931697666
MT080255,-18.8132584383392,1.38368513084097,-1.45255344532214
MT080256,-21.7627222891195,7.81331918802908,-2.30186916794455
MT080257,-18.8863255506034,-3.52215014534518,-0.618417072177694
MT080258,-22.1131737622368,4.12363982892641,-3.95061549463177
MT080260,-21.0214526306717,4.79459724510594,-2.06518068252792
MT080262,-22.2774215580184,3.90745610884418,-3.75984443440604
MT080270,-22.3387486535169,-6.47174043580539,-3.71320821893652
MT080272,-17.4691834578311,-2.22867120445129,-0.753892875110647
MT080273,-23.0230372585342,-10.8346656857154,-1.76383668293429
MT080275,-18.5433543744915,4.92693794678204,-3.76916667466469
MT080277,-25.902804447988,-4.99861727552093,-6.43557652829339
MT080279,-25.1733832515838,-13.8085007795618,-3.16530751957495
MT080281,-25.2115075009002,-13.7511216307836,-3.12080927747555
MT080282,-25.1733832515838,-13.8085007795618,-3.16530751957495
MT080283,-25.2207503652402,-13.8676554127875,-3.13484963226205
MT080284,-25.2115075009002,-13.7511216307836,-3.12080927747555
MT080285,-25.2115075009002,-13.7511216307836,-3.12080927747555
MT080286,-18.3542877698281,8.37749630344093,-3.70230324899771
MT080289,-20.968464146246,4.23010485893984,-1.85554820727731
MT080290,-21.0826498531199,4.16652321677366,-1.83983612766807
MT080291,-21.0826498531199,4.16652321677366,-1.83983612766807
MT080292,-21.1203075656775,4.19828290358562,-1.85998521874768
MT080300,-22.7656143892567,3.88350933433416,-4.29818243012307
MT080305,-19.4212491952204,5.98821249229533,-3.07430342983184
MT080327,-21.2535075731744,5.03241182155811,-1.46844667033478
MT080328,-21.3432659518887,5.16207160899088,-1.55806803495831
MT080351,-19.6022174364865,0.606478891475945,-0.743645734257704
MT080353,-17.4516981788117,3.84509712743793,-1.48474076173629
MT080370,-15.1335945726699,-6.34244071742179,2.20714939294748
MT080372,-15.9553337782717,-0.638254704529167,0.021631474988405
MN05-01,29.2750460330568,-5.26785362398542,-7.33447210938533
MN05-03,30.274933125167,-4.70528820912774,-7.3301038126087
MN05-04,30.0141683331566,-4.60650298844992,-7.45291134140667
MN05-05,29.3607461135927,-4.78399488705128,-7.10121766058331
MN05-07,32.8512031067258,-5.60730713517417,-7.10587529070475
MN05-08,30.2871804942183,-4.83303894363729,-7.03877148752476
MN05-09,30.9686064664269,-6.89404538274353,-7.8799505923893
MN05-11,32.9171532056731,-3.61989854999856,-6.99381523000153
MN05-12,32.4972554033693,-3.46898753764565,-6.74973726895853
MN05-13,32.5220119177226,-3.6518496427151,-6.6717729271358
MN05-15,30.6734900615299,-3.84711846783286,-6.04223987907327
MN05-16,32.0725951191566,-4.30167032423284,-7.04934399921835
MN05-17,31.9202880144025,-4.12314213598103,-6.62696314635259
MN05-19,31.0656353784989,-3.86374201220755,-5.05029331192176
MN05-20,32.1142012527634,-4.23726821511704,-6.4765068845573
MN05-21,32.302539589264,-3.19821375511271,-6.51149180194215
MN05-24,32.5027169264294,-3.4977831916547,-6.75413756096904
MN05-25,32.0768941721828,-3.77737204455721,-5.45581297682134
MN05-29,26.0404879568901,-5.36849573468897,-5.31211259332812
MN05-31,29.0932379421987,-4.62720892905442,-5.06759703662683
MN05-35,23.8346243708336,-2.20957355794305,-7.81805836320484
MN05-39,27.7522496092536,-4.8172648667522,-3.9702272419147
